Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Sale_Year,Sale_Month,Sale_MonthName,Sale_YearMonth,price_per_room,price_per_landsize,property_age,age_bracket,price_to_area_ratio,cumulative_revenue_pct,pareto_80
Albert Park,10/140 Kerferd Rd,2,u,647000,S,Greg,22-05-2016,3.3,3206,2,1,1,0,76,1930,Port Phillip,-37.846,144.9542,Southern Metropolitan,3280,2016,5,May,2016-05,323500,,87,1917–1947,15563.31,50.685,TRUE
Albert Park,55 Merton St,3,h,2100000,SP,Marshall,23-04-2016,3.3,3206,2,1,1,120,123,1900,Port Phillip,-37.8427,144.9546,Southern Metropolitan,3280,2016,4,Apr,2016-04,700000,17500,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,49 Page St,3,h,2000000,PI,Marshall,24-09-2016,3.3,3206,3,1,1,238,131,1890,Port Phillip,-37.8461,144.9528,Southern Metropolitan,3280,2016,9,Sep,2016-09,666666.67,8403.36,127,Pre-1917,15563.31,50.685,TRUE
Albert Park,13/52 Moubray St,1,u,442500,S,Marshall,25-02-2017,3.3,3206,1,1,0,0,35,1970,Port Phillip,-37.8421,144.9517,Southern Metropolitan,3280,2017,2,Feb,2017-02,442500,,47,1947–1977,15563.31,50.685,TRUE
Albert Park,115 Page St,4,h,3350000,S,Marshall,25-02-2017,3.3,3206,4,2,1,330,207,1910,Port Phillip,-37.8477,144.9558,Southern Metropolitan,3280,2017,2,Feb,2017-02,837500,10151.52,107,Pre-1917,15563.31,50.685,TRUE
Albert Park,32 Page St,2,h,1340000,S,Greg,25-02-2017,3.3,3206,2,1,0,136,96,1900,Port Phillip,-37.846,144.9517,Southern Metropolitan,3280,2017,2,Feb,2017-02,670000,9852.94,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,34 Richardson St,3,h,1801000,S,hockingstuart,25-02-2017,3.3,3206,3,1,1,202,130,1900,Port Phillip,-37.8429,144.9493,Southern Metropolitan,3280,2017,2,Feb,2017-02,600333.33,8915.84,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,2b Dundas Pl,3,h,1532000,S,Chisholm,26-07-2016,3.3,3206,3,3,1,0,130,1900,Port Phillip,-37.8415,144.9585,Southern Metropolitan,3280,2016,7,Jul,2016-07,510666.67,,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,22 Greig St,3,h,3350000,S,Greg,26-07-2016,3.3,3206,3,2,2,325,130,1900,Port Phillip,-37.8413,144.95,Southern Metropolitan,3280,2016,7,Jul,2016-07,1116666.67,10307.69,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,27 Barrett St,4,h,2140000,S,Greg,27-06-2016,3.3,3206,3,2,1,183,145,1880,Port Phillip,-37.8434,144.9495,Southern Metropolitan,3280,2016,6,Jun,2016-06,535000,11693.99,137,Pre-1917,15563.31,50.685,TRUE
Albert Park,44 Greig St,2,h,1750000,S,Marshall,27-11-2016,3.3,3206,2,1,1,162,96,1900,Port Phillip,-37.8416,144.9488,Southern Metropolitan,3280,2016,11,Nov,2016-11,875000,10802.47,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,6 Brooke St,2,h,980000,S,Greg,28-05-2016,3.3,3206,2,1,0,79,68,1890,Port Phillip,-37.8387,144.9519,Southern Metropolitan,3280,2016,5,May,2016-05,490000,12405.06,127,Pre-1917,15563.31,50.685,TRUE
Albert Park,227a Danks St,3,h,2030000,S,hockingstuart,28-08-2016,3.3,3206,3,2,0,152,130,1900,Port Phillip,-37.8488,144.9551,Southern Metropolitan,3280,2016,8,Aug,2016-08,676666.67,13355.26,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,17 Reed St,3,h,1740000,PI,Marshall,28-08-2016,3.3,3206,3,2,2,147,134,1890,Port Phillip,-37.8448,144.9453,Southern Metropolitan,3280,2016,8,Aug,2016-08,580000,11836.73,127,Pre-1917,15563.31,50.685,TRUE
Albert Park,74 Bridport St,3,h,2800000,VB,Buxton,30-07-2016,3.3,3206,3,3,1,0,130,1900,Port Phillip,-37.8399,144.9577,Southern Metropolitan,3280,2016,7,Jul,2016-07,933333.33,,117,Pre-1917,15563.31,50.685,TRUE
Albert Park,9 Durham St,1,h,985000,S,Marshall,30-07-2016,3.3,3206,1,1,0,81,54,1900,Port Phillip,-37.8411,144.9497,Southern Metropolitan,3280,2016,7,Jul,2016-07,985000,12160.49,117,Pre-1917,15563.31,50.685,TRUE
Alphington,6 Smith St,4,h,2000000,S,Brace,03-09-2016,6.4,3078,3,2,4,853,263,1930,Darebin,-37.7707,145.0318,Northern Metropolitan,2211,2016,9,Sep,2016-09,500000,2344.67,87,1917–1947,9978.63,80.861,FALSE
Alphington,5/6 Yarralea St,3,h,1110000,S,Jellis,03-09-2016,6.4,3078,3,2,2,208,130,2013,Yarra,-37.7854,145.0325,Northern Metropolitan,2211,2016,9,Sep,2016-09,370000,5336.54,4,Post-1997,9978.63,80.861,FALSE
Alphington,136A Fulham Rd,3,h,1492000,S,Jellis,04-03-2017,6.4,3078,3,2,2,411,130,1950,Darebin,-37.7713,145.0279,Northern Metropolitan,2211,2017,3,Mar,2017-03,497333.33,3630.17,67,1947–1977,9978.63,80.861,FALSE
Alphington,44 Shiers St,4,h,1717500,S,Collins,08-10-2016,6.4,3078,4,2,1,599,203,1925,Darebin,-37.7717,145.031,Northern Metropolitan,2211,2016,10,Oct,2016-10,429375,2867.28,92,1917–1947,9978.63,80.861,FALSE
Alphington,83 Fulham Rd,5,h,2840000,S,Nelson,12-06-2016,6.4,3078,5,4,4,809,165,1910,Darebin,-37.775,145.0268,Northern Metropolitan,2211,2016,6,Jun,2016-06,568000,3510.51,107,Pre-1917,9978.63,80.861,FALSE
Alphington,3/19 Harker St,2,u,525500,S,Miles,12-11-2016,6.4,3078,2,1,1,88,60,1960,Darebin,-37.7791,145.0306,Northern Metropolitan,2211,2016,11,Nov,2016-11,262750,5971.59,57,1947–1977,9978.63,80.861,FALSE
Alphington,4/2 Miller St,2,t,805000,S,Miles,12-11-2016,6.4,3078,2,2,3,155,140,2004,Darebin,-37.7804,145.0308,Northern Metropolitan,2211,2016,11,Nov,2016-11,402500,5193.55,13,Post-1997,9978.63,80.861,FALSE
Alphington,2/5 Yarana Rd,2,u,465000,S,McGrath,12-11-2016,6.4,3078,2,1,1,0,76,1960,Darebin,-37.7773,145.0314,Northern Metropolitan,2211,2016,11,Nov,2016-11,232500,,57,1947–1977,9978.63,80.861,FALSE
Alphington,815 Heidelberg Rd,3,h,2000000,PI,hockingstuart,15-10-2016,6.4,3078,3,3,2,686,130,1950,Darebin,-37.78,145.0341,Northern Metropolitan,2211,2016,10,Oct,2016-10,666666.67,2915.45,67,1947–1977,9978.63,80.861,FALSE
Alphington,44 Naroon Rd,3,h,1540000,S,Nelson,16-04-2016,6.4,3078,3,1,2,592,130,1950,Darebin,-37.7755,145.0288,Northern Metropolitan,2211,2016,4,Apr,2016-04,513333.33,2601.35,67,1947–1977,9978.63,80.861,FALSE
Alphington,3/98 Grange Rd,2,u,820000,S,Nelson,18-03-2017,6.4,3078,2,1,1,183,76,1960,Darebin,-37.7747,145.0264,Northern Metropolitan,2211,2017,3,Mar,2017-03,410000,4480.87,57,1947–1977,9978.63,80.861,FALSE
Alphington,10 Bennett St,4,h,1830000,S,Nelson,19-11-2016,6.4,3078,4,2,2,606,112,1970,Darebin,-37.7743,145.0316,Northern Metropolitan,2211,2016,11,Nov,2016-11,457500,3019.8,47,1947–1977,9978.63,80.861,FALSE
Alphington,38 Bennett St,4,h,2100000,S,Nelson,19-11-2016,6.4,3078,4,2,2,575,271,2008,Darebin,-37.7723,145.0319,Northern Metropolitan,2211,2016,11,Nov,2016-11,525000,3652.17,9,Post-1997,9978.63,80.861,FALSE
Alphington,2c Hamilton St,3,h,865000,SP,hockingstuart,22-05-2016,6.4,3078,3,1,1,180,131,2010,Darebin,-37.7802,145.0243,Northern Metropolitan,2211,2016,5,May,2016-05,288333.33,4805.56,7,Post-1997,9978.63,80.861,FALSE
Alphington,5/5 Yarana Rd,2,u,390000,VB,Nelson,22-05-2016,6.4,3078,2,1,1,0,60,1960,Darebin,-37.7773,145.0314,Northern Metropolitan,2211,2016,5,May,2016-05,195000,,57,1947–1977,9978.63,80.861,FALSE
Alphington,7/7 Chandler Hwy,2,t,650000,SP,Brace,24-09-2016,6.4,3078,0,1,0,0,100,1985.5,Yarra,-37.7848,145.025,Northern Metropolitan,2211,2016,9,Sep,2016-09,325000,,32,1977–1997,9978.63,80.861,FALSE
Alphington,1/14 Fulham Rd,2,u,512000,S,Love,25-02-2017,6.4,3078,2,1,1,0,61,1965,Darebin,-37.7805,145.0262,Northern Metropolitan,2211,2017,2,Feb,2017-02,256000,,52,1947–1977,9978.63,80.861,FALSE
Alphington,22 Lowther St,3,h,1165000,S,Barry,27-06-2016,6.4,3078,3,1,2,979,130,1950,Yarra,-37.7792,145.029,Northern Metropolitan,2211,2016,6,Jun,2016-06,388333.33,1189.99,67,1947–1977,9978.63,80.861,FALSE
Alphington,11 Margaret Gr,4,h,1900000,SP,McGrath,27-11-2016,6.4,3078,4,2,2,556,272,1930,Yarra,-37.7844,145.0225,Northern Metropolitan,2211,2016,11,Nov,2016-11,475000,3417.27,87,1917–1947,9978.63,80.861,FALSE
Alphington,6 Naroon Rd,3,h,1485000,SP,McGrath,28-08-2016,6.4,3078,3,0,0,597,130,1950,Darebin,-37.7781,145.0284,Northern Metropolitan,2211,2016,8,Aug,2016-08,495000,2487.44,67,1947–1977,9978.63,80.861,FALSE
Alphington,42 Shiers St,4,h,1950000,S,Jellis,30-07-2016,6.4,3078,4,2,3,589,210,1920,Darebin,-37.7719,145.0309,Northern Metropolitan,2211,2016,7,Jul,2016-07,487500,3310.7,97,1917–1947,9978.63,80.861,FALSE
Altona,158 Queen St,3,h,520000,VB,Greg,03-09-2016,13.8,3018,3,2,1,352,242,2015,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301,2016,9,Sep,2016-09,173333.33,1477.27,2,Post-1997,6550.12,72.846,TRUE
Altona,59 Bracken Gr,5,h,1525000,S,Greg,03-12-2016,13.8,3018,5,3,3,729,268,2005,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301,2016,12,Dec,2016-12,305000,2091.91,12,Post-1997,6550.12,72.846,TRUE
Altona,1/123 Blyth St,2,t,720000,S,hockingstuart,04-02-2016,13.8,3018,2,1,2,292,125,2013,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301,2016,2,Feb,2016-02,360000,2465.75,4,Post-1997,6550.12,72.846,TRUE
Altona,4 Blyth St,3,h,1120000,S,Barlow,04-03-2017,13.8,3018,3,1,2,506,120,1930,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301,2017,3,Mar,2017-03,373333.33,2213.44,87,1917–1947,6550.12,72.846,TRUE
Altona,20 Linnet St,4,h,780000,PI,Sweeney,04-06-2016,13.8,3018,4,1,4,655,190,1963.5,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301,2016,6,Jun,2016-06,195000,1190.84,54,1947–1977,6550.12,72.846,TRUE
Altona,29 Rose St,4,h,1780000,SP,Greg,04-06-2016,13.8,3018,4,3,6,1057,220,1962,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301,2016,6,Jun,2016-06,445000,1684.01,55,1947–1977,6550.12,72.846,TRUE
Altona,1/170 Blyth St,3,u,630000,S,Barlow,06-08-2016,13.8,3018,2,1,2,311,94,1955,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301,2016,8,Aug,2016-08,210000,2025.72,62,1947–1977,6550.12,72.846,TRUE
Altona,5/35 Grieve Pde,2,u,406000,SP,hockingstuart,06-08-2016,13.8,3018,2,1,1,65,76,1989,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301,2016,8,Aug,2016-08,203000,6246.15,28,1977–1997,6550.12,72.846,TRUE
Altona,156 Maidstone St,3,h,660000,VB,Greg,07-05-2016,13.8,3018,3,1,1,602,123,1955,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301,2016,5,May,2016-05,220000,1096.35,62,1947–1977,6550.12,72.846,TRUE
Altona,11 Keeshan Ct,3,h,683500,S,Greg,07-11-2016,13.8,3018,3,1,1,530,130,1963.5,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301,2016,11,Nov,2016-11,227833.33,1289.62,54,1947–1977,6550.12,72.846,TRUE
Altona,1/136 Queen St,2,u,580000,S,Barlow,08-10-2016,13.8,3018,2,1,1,225,93,1988,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301,2016,10,Oct,2016-10,290000,2577.78,29,1977–1997,6550.12,72.846,TRUE
Altona,173 Queen St,3,h,1335000,S,hockingstuart,08-10-2016,13.8,3018,3,1,4,777,35,1953,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301,2016,10,Oct,2016-10,445000,1718.15,64,1947–1977,6550.12,72.846,TRUE
Altona,1/265 Queen St,3,t,800000,SP,hockingstuart,08-10-2016,13.8,3018,3,2,2,280,135,1997,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301,2016,10,Oct,2016-10,266666.67,2857.14,20,Post-1997,6550.12,72.846,TRUE
Altona,3/26 Grieve Pde,2,u,510000,S,Village,10-09-2016,13.8,3018,2,1,1,127,76,1990,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301,2016,9,Sep,2016-09,255000,4015.75,27,1977–1997,6550.12,72.846,TRUE
Altona,261 Queen St,4,h,1070000,S,Barlow,10-09-2016,13.8,3018,4,2,2,695,190,1963.5,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301,2016,9,Sep,2016-09,267500,1539.57,54,1947–1977,6550.12,72.846,TRUE
Altona,4/5 Rose St,2,u,425000,S,hockingstuart,10-09-2016,13.8,3018,2,1,2,115,57,1980,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301,2016,9,Sep,2016-09,212500,3695.65,37,1977–1997,6550.12,72.846,TRUE
Altona,1/60 David St,3,u,605000,S,Jas,10-12-2016,13.8,3018,3,2,2,230,114.5,1989,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301,2016,12,Dec,2016-12,201666.67,2630.43,28,1977–1997,6550.12,72.846,TRUE
Altona,1A Merritt Ct,3,t,705000,S,hockingstuart,11-02-2017,13.8,3018,3,2,2,197,152,2008,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301,2017,2,Feb,2017-02,235000,3578.68,9,Post-1997,6550.12,72.846,TRUE
Altona,4/31 Millers Rd,2,u,391000,SP,Greg,11-02-2017,13.8,3018,2,1,1,0,65,1965,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301,2017,2,Feb,2017-02,195500,,52,1947–1977,6550.12,72.846,TRUE
Altona,111/112 Pier St,2,u,440000,SP,hockingstuart,11-02-2017,13.8,3018,2,1,1,0,76,1989,Hobsons Bay,-37.8659,144.831,Western Metropolitan,5301,2017,2,Feb,2017-02,220000,,28,1977–1997,6550.12,72.846,TRUE
Altona,24 Wren St,4,h,845000,S,hockingstuart,11-02-2017,13.8,3018,4,1,2,745,130,1950,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301,2017,2,Feb,2017-02,211250,1134.23,67,1947–1977,6550.12,72.846,TRUE
Altona,1/152 Blyth St,3,t,743000,SP,Gunn&Co,12-11-2016,13.8,3018,3,2,2,211,176,2008,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301,2016,11,Nov,2016-11,247666.67,3521.33,9,Post-1997,6550.12,72.846,TRUE
Altona,4/57 Blyth St,3,u,730000,SP,Barlow,13-08-2016,13.8,3018,3,2,1,69,141,2014,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301,2016,8,Aug,2016-08,243333.33,10579.71,3,Post-1997,6550.12,72.846,TRUE
Altona,164 Maidstone St,3,h,635000,S,Sweeney,14-05-2016,13.8,3018,3,1,4,625,130,1960,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301,2016,5,May,2016-05,211666.67,1016,57,1947–1977,6550.12,72.846,TRUE
Altona,3/25 Rayner St,2,u,620000,SP,hockingstuart,14-05-2016,13.8,3018,2,1,1,168,76,1989,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301,2016,5,May,2016-05,310000,3690.48,28,1977–1997,6550.12,72.846,TRUE
Altona,3/46 Sargood St,2,u,447000,S,Burnham,15-10-2016,13.8,3018,2,1,1,137,77,1990,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301,2016,10,Oct,2016-10,223500,3262.77,27,1977–1997,6550.12,72.846,TRUE
Altona,1/57 Blyth St,3,u,730000,SP,Barlow,16-04-2016,13.8,3018,3,2,1,70,114.5,1989,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301,2016,4,Apr,2016-04,243333.33,10428.57,28,1977–1997,6550.12,72.846,TRUE
Altona,22 Fenfield St,3,h,678000,S,hockingstuart,16-04-2016,13.8,3018,3,1,2,606,87,1950,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301,2016,4,Apr,2016-04,226000,1118.81,67,1947–1977,6550.12,72.846,TRUE
Altona,5/8 David St,2,u,580000,PI,Biggin,16-07-2016,13.8,3018,2,2,1,175,76,2013,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301,2016,7,Jul,2016-07,290000,3314.29,4,Post-1997,6550.12,72.846,TRUE
Altona,1/28 Seves St,3,h,712000,S,hockingstuart,17-09-2016,13.8,3018,3,1,2,363,130,1963.5,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301,2016,9,Sep,2016-09,237333.33,1961.43,54,1947–1977,6550.12,72.846,TRUE
Altona,27 McIntyre Dr,3,h,840000,SP,Greg,18-03-2017,13.8,3018,3,2,2,534,136,1965,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301,2017,3,Mar,2017-03,280000,1573.03,52,1947–1977,6550.12,72.846,TRUE
Altona,4 Boyd St,3,h,980000,S,Barlow,19-11-2016,13.8,3018,3,1,2,724,130,1963.5,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301,2016,11,Nov,2016-11,326666.67,1353.59,54,1947–1977,6550.12,72.846,TRUE
Altona,12 Spear Ct,3,t,605100,S,hockingstuart,22-05-2016,13.8,3018,3,2,0,265,135,2008,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301,2016,5,May,2016-05,201700,2283.4,9,Post-1997,6550.12,72.846,TRUE
Altona,185 Queen St,3,h,880000,PI,Barlow,22-08-2016,13.8,3018,3,3,1,577,130,1963.5,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301,2016,8,Aug,2016-08,293333.33,1525.13,54,1947–1977,6550.12,72.846,TRUE
Altona,3/20 Mulga St,3,u,577000,S,Williams,23-04-2016,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301,2016,4,Apr,2016-04,192333.33,2814.63,10,Post-1997,6550.12,72.846,TRUE
Altona,51 Millers Rd,4,h,1030000,S,Barlow,25-02-2017,13.8,3018,4,1,0,797,190,1963.5,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301,2017,2,Feb,2017-02,257500,1292.35,54,1947–1977,6550.12,72.846,TRUE
Altona,2/119 Railway St N,3,u,605000,S,Barlow,25-02-2017,13.8,3018,3,1,2,181,114.5,1989,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301,2017,2,Feb,2017-02,201666.67,3342.54,28,1977–1997,6550.12,72.846,TRUE
Altona,24 McIntyre Dr,3,h,753000,S,Barlow,27-06-2016,13.8,3018,3,2,2,529,130,1963.5,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301,2016,6,Jun,2016-06,251000,1423.44,54,1947–1977,6550.12,72.846,TRUE
Altona,104 Maidstone St,2,h,857000,SP,hockingstuart,27-11-2016,13.8,3018,2,2,1,675,100,1950,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301,2016,11,Nov,2016-11,428500,1269.63,67,1947–1977,6550.12,72.846,TRUE
Altona,49 Bent St,3,h,1500000,S,Barlow,28-05-2016,13.8,3018,3,1,1,929,130,1963.5,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301,2016,5,May,2016-05,500000,1614.64,54,1947–1977,6550.12,72.846,TRUE
Altona,5/57 Blyth St,3,u,730000,SP,Barlow,28-05-2016,13.8,3018,3,2,1,70,35,2014,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301,2016,5,May,2016-05,243333.33,10428.57,3,Post-1997,6550.12,72.846,TRUE
Altona,15 Kookaburra St,3,h,900000,S,Sweeney,28-05-2016,13.8,3018,3,1,4,697,130,1963.5,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301,2016,5,May,2016-05,300000,1291.25,54,1947–1977,6550.12,72.846,TRUE
Altona,219 Civic Pde,3,h,740000,S,Greg,28-08-2016,13.8,3018,3,1,2,604,130,1963.5,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301,2016,8,Aug,2016-08,246666.67,1225.17,54,1947–1977,6550.12,72.846,TRUE
Altona,3 Curtin Ct,4,h,931000,S,Sweeney,28-08-2016,13.8,3018,4,2,3,532,190,1970,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301,2016,8,Aug,2016-08,232750,1750,47,1947–1977,6550.12,72.846,TRUE
Altona,2/60 David St,2,h,535600,SP,Compton,30-07-2016,13.8,3018,2,1,1,154,91,1996,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301,2016,7,Jul,2016-07,267800,3477.92,21,1977–1997,6550.12,72.846,TRUE
Altona North,45 Hearn St,5,h,1085000,S,FN,03-09-2016,11.1,3025,5,3,6,592,251,1965,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132,2016,9,Sep,2016-09,217000,1832.77,52,1947–1977,5439.22,82.454,FALSE
Altona North,4 Knapp St,3,h,781000,S,Jas,03-09-2016,11.1,3025,3,1,2,533,117,1970,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132,2016,9,Sep,2016-09,260333.33,1465.29,47,1947–1977,5439.22,82.454,FALSE
Altona North,21 Hatherley Gr,3,h,750000,SP,Jas,04-03-2017,11.1,3025,3,1,3,554,130,1965,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,2017,3,Mar,2017-03,250000,1353.79,52,1947–1977,5439.22,82.454,FALSE
Altona North,3/66 Marion St,2,t,421000,S,hockingstuart,04-03-2017,11.1,3025,2,1,1,77,77,2009,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132,2017,3,Mar,2017-03,210500,5467.53,8,Post-1997,5439.22,82.454,FALSE
Altona North,153 Mills St,3,h,1405000,S,Sweeney,04-03-2017,11.1,3025,3,1,3,655,130,1965,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132,2017,3,Mar,2017-03,468333.33,2145.04,52,1947–1977,5439.22,82.454,FALSE
Altona North,33 Carthy St,3,h,683000,S,FN,04-06-2016,11.1,3025,3,1,2,534,167,1967,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132,2016,6,Jun,2016-06,227666.67,1279.03,50,1947–1977,5439.22,82.454,FALSE
Altona North,16 Harris St,3,h,623000,S,Sweeney,04-06-2016,11.1,3025,3,1,3,540,130,1965,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132,2016,6,Jun,2016-06,207666.67,1153.7,52,1947–1977,5439.22,82.454,FALSE
Altona North,1/5 Little St,3,h,720000,VB,Greg,06-08-2016,11.1,3025,3,2,1,0,130,2012,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132,2016,8,Aug,2016-08,240000,,5,Post-1997,5439.22,82.454,FALSE
Altona North,1/95 Mills St,3,h,588000,S,Williams,07-05-2016,11.1,3025,3,1,1,328,118,1970,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132,2016,5,May,2016-05,196000,1792.68,47,1947–1977,5439.22,82.454,FALSE
Altona North,5 Binns St,3,h,710000,PI,Village,07-11-2016,11.1,3025,3,1,3,540,116,1960,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132,2016,11,Nov,2016-11,236666.67,1314.81,57,1947–1977,5439.22,82.454,FALSE
Altona North,25 Allan St,4,h,875000,SP,Jas,08-10-2016,11.1,3025,3,1,4,559,169,1965,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132,2016,10,Oct,2016-10,218750,1565.3,52,1947–1977,5439.22,82.454,FALSE
Altona North,21 Hatherley Gr,3,h,700000,VB,Jas,10-12-2016,11.1,3025,3,1,3,554,130,1965,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,2016,12,Dec,2016-12,233333.33,1263.54,52,1947–1977,5439.22,82.454,FALSE
Altona North,1/256 Mason St,2,t,640000,S,Williams,11-03-2017,11.1,3025,2,1,1,252,100,1965,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132,2017,3,Mar,2017-03,320000,2539.68,52,1947–1977,5439.22,82.454,FALSE
Altona North,21 Allan St,4,h,650000,SP,Williams,12-06-2016,11.1,3025,4,1,4,558,190,1965,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132,2016,6,Jun,2016-06,162500,1164.87,52,1947–1977,5439.22,82.454,FALSE
Altona North,2/36 May St,3,h,675000,S,hockingstuart,14-05-2016,11.1,3025,3,2,2,171,109,2012,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132,2016,5,May,2016-05,225000,3947.37,5,Post-1997,5439.22,82.454,FALSE
Altona North,11 Beevers St,3,h,708000,S,Greg,15-10-2016,11.1,3025,3,1,2,585,97,1960,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132,2016,10,Oct,2016-10,236000,1210.26,57,1947–1977,5439.22,82.454,FALSE
Altona North,10 Murphy St,4,h,965000,SP,Gunn&Co,15-10-2016,11.1,3025,4,1,4,851,190,1965,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132,2016,10,Oct,2016-10,241250,1133.96,52,1947–1977,5439.22,82.454,FALSE
Altona North,16 Beevers St,3,h,680000,S,Sweeney,19-11-2016,11.1,3025,3,1,3,551,130,1965,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132,2016,11,Nov,2016-11,226666.67,1234.12,52,1947–1977,5439.22,82.454,FALSE
Altona North,21 Neal Ct,3,h,770000,SP,hockingstuart,19-11-2016,11.1,3025,3,1,3,602,373,1965,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132,2016,11,Nov,2016-11,256666.67,1279.07,52,1947–1977,5439.22,82.454,FALSE
Altona North,31 Duosa Rd,3,h,923000,S,Greg,22-05-2016,11.1,3025,3,1,2,740,130,1965,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132,2016,5,May,2016-05,307666.67,1247.3,52,1947–1977,5439.22,82.454,FALSE
Altona North,252 Millers Rd,4,h,693000,SP,Raine&Horne,22-05-2016,11.1,3025,4,2,4,315,170,2008,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132,2016,5,May,2016-05,173250,2200,9,Post-1997,5439.22,82.454,FALSE
Altona North,1/156 Chambers Rd,3,h,620000,SP,Hunter,22-08-2016,11.1,3025,5,2,2,276,100,2010,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132,2016,8,Aug,2016-08,206666.67,2246.38,7,Post-1997,5439.22,82.454,FALSE
Altona North,2 Gadsden St,3,h,728500,S,Jas,22-08-2016,11.1,3025,3,1,1,531,157,1960,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132,2016,8,Aug,2016-08,242833.33,1371.94,57,1947–1977,5439.22,82.454,FALSE
